gesture_1,gesture_2,gesture_3,next_action
fist,like,thumb_left,STOP
fist,like,thumb_right,STOP
fist,like,thumb_down,STOP
fist,like,middle_finger,STOP
fist,like,dislike,STOP
fist,like,like,STOP
fist,like,rock,STOP
fist,rock,palm,STOP
fist,rock,fist,STOP
fist,rock,stop,STOP
fist,rock,little_finger,STOP
fist,rock,peace,STOP
fist,rock,three,STOP
fist,rock,three2,STOP
fist,rock,three3,STOP
fist,rock,four,STOP
fist,rock,point,STOP
fist,rock,one_left,STOP
fist,rock,hand_left,STOP
fist,rock,one_right,STOP
fist,rock,hand_right,STOP
fist,rock,thumb_index,STOP
fist,rock,thumb_left,STOP
fist,rock,thumb_right,STOP
fist,rock,thumb_down,STOP
fist,rock,middle_finger,STOP
fist,rock,dislike,STOP
fist,rock,like,STOP
fist,rock,rock,STOP
stop,palm,palm,STOP
stop,palm,fist,STOP
stop,palm,stop,STOP
stop,palm,little_finger,STOP
stop,palm,peace,STOP
stop,palm,three,STOP
stop,palm,three2,STOP
stop,palm,three3,STOP
stop,palm,four,STOP
stop,palm,point,STOP
stop,palm,one_left,STOP
stop,palm,hand_left,STOP
stop,palm,one_right,STOP
stop,palm,hand_right,STOP
stop,palm,thumb_index,STOP
stop,palm,thumb_left,STOP
stop,palm,thumb_right,STOP
stop,palm,thumb_down,STOP
stop,palm,middle_finger,STOP
stop,palm,dislike,STOP
stop,palm,like,STOP
stop,palm,rock,STOP
stop,fist,palm,STOP
stop,fist,fist,STOP
stop,fist,stop,STOP
stop,fist,little_finger,STOP
stop,fist,peace,STOP
stop,fist,three,STOP
stop,fist,three2,STOP
stop,fist,three3,STOP
stop,fist,four,STOP
stop,fist,point,STOP
stop,fist,one_left,STOP
stop,fist,hand_left,STOP
stop,fist,one_right,STOP
stop,fist,hand_right,STOP
stop,fist,thumb_index,STOP
stop,fist,thumb_left,STOP
stop,fist,thumb_right,STOP
stop,fist,thumb_down,STOP
stop,fist,middle_finger,STOP
stop,fist,dislike,STOP
stop,fist,like,STOP
stop,fist,rock,STOP
stop,stop,palm,STOP
stop,stop,fist,STOP
stop,stop,stop,STOP
stop,stop,little_finger,STOP
stop,stop,peace,STOP
stop,stop,three,STOP
stop,stop,three2,STOP
stop,stop,three3,STOP
stop,stop,four,STOP
stop,stop,point,STOP
stop,stop,one_left,STOP
stop,stop,hand_left,STOP
stop,stop,one_right,STOP
stop,stop,hand_right,STOP
stop,stop,thumb_index,STOP
stop,stop,thumb_left,STOP
stop,stop,thumb_right,STOP
stop,stop,thumb_down,STOP
stop,stop,middle_finger,STOP
stop,stop,dislike,STOP
stop,stop,like,STOP
stop,stop,rock,STOP
stop,little_finger,palm,STOP
stop,little_finger,fist,STOP
stop,little_finger,stop,STOP
stop,little_finger,little_finger,STOP
stop,little_finger,peace,STOP
stop,little_finger,three,STOP
stop,little_finger,three2,STOP
stop,little_finger,three3,STOP
stop,little_finger,four,STOP
stop,little_finger,point,STOP
stop,little_finger,one_left,STOP
stop,little_finger,hand_left,STOP
stop,little_finger,one_right,STOP
stop,little_finger,hand_right,STOP
stop,little_finger,thumb_index,STOP
stop,little_finger,thumb_left,STOP
stop,little_finger,thumb_right,STOP
stop,little_finger,thumb_down,STOP
stop,little_finger,middle_finger,STOP
stop,little_finger,dislike,STOP
stop,little_finger,like,STOP
stop,little_finger,rock,STOP
stop,peace,palm,STOP
stop,peace,fist,STOP
stop,peace,stop,STOP
stop,peace,little_finger,STOP
stop,peace,peace,STOP
stop,peace,three,STOP
stop,peace,three2,STOP
stop,peace,three3,STOP
stop,peace,four,STOP
stop,peace,point,STOP
stop,peace,one_left,STOP
stop,peace,hand_left,STOP
stop,peace,one_right,STOP
stop,peace,hand_right,STOP
stop,peace,thumb_index,STOP
stop,peace,thumb_left,STOP
stop,peace,thumb_right,STOP
stop,peace,thumb_down,STOP
stop,peace,middle_finger,STOP
stop,peace,dislike,STOP
stop,peace,like,STOP
stop,peace,rock,STOP
stop,three,palm,STOP
stop,three,fist,STOP
stop,three,stop,STOP
stop,three,little_finger,STOP
stop,three,peace,STOP
stop,three,three,STOP
stop,three,three2,STOP
stop,three,three3,STOP
stop,three,four,STOP
stop,three,point,STOP
stop,three,one_left,STOP
stop,three,hand_left,STOP
stop,three,one_right,STOP
stop,three,hand_right,STOP
stop,three,thumb_index,STOP
stop,three,thumb_left,STOP
stop,three,thumb_right,STOP
stop,three,thumb_down,STOP
stop,three,middle_finger,STOP
stop,three,dislike,STOP
stop,three,like,STOP
stop,three,rock,STOP
stop,three2,palm,STOP
stop,three2,fist,STOP
stop,three2,stop,STOP
stop,three2,little_finger,STOP
stop,three2,peace,STOP
stop,three2,three,STOP
stop,three2,three2,STOP
stop,three2,three3,STOP
stop,three2,four,STOP
stop,three2,point,STOP
stop,three2,one_left,STOP
stop,three2,hand_left,STOP
stop,three2,one_right,STOP
stop,three2,hand_right,STOP
stop,three2,thumb_index,STOP
stop,three2,thumb_left,STOP
stop,three2,thumb_right,STOP
stop,three2,thumb_down,STOP
stop,three2,middle_finger,STOP
stop,three2,dislike,STOP
stop,three2,like,STOP
stop,three2,rock,STOP
stop,three3,palm,STOP
stop,three3,fist,STOP
stop,three3,stop,STOP
stop,three3,little_finger,STOP
stop,three3,peace,STOP
stop,three3,three,STOP
stop,three3,three2,STOP
stop,three3,three3,STOP
stop,three3,four,STOP
stop,three3,point,STOP
stop,three3,one_left,STOP
stop,three3,hand_left,STOP
stop,three3,one_right,STOP
stop,three3,hand_right,STOP
stop,three3,thumb_index,STOP
stop,three3,thumb_left,STOP
stop,three3,thumb_right,STOP
stop,three3,thumb_down,STOP
stop,three3,middle_finger,STOP
stop,three3,dislike,STOP
stop,three3,like,STOP
stop,three3,rock,STOP
stop,four,palm,STOP
stop,four,fist,STOP
stop,four,stop,STOP
stop,four,little_finger,STOP
stop,four,peace,STOP
stop,four,three,STOP
stop,four,three2,STOP
stop,four,three3,STOP
stop,four,four,STOP
stop,four,point,STOP
stop,four,one_left,STOP
stop,four,hand_left,STOP
stop,four,one_right,STOP
stop,four,hand_right,STOP
stop,four,thumb_index,STOP
stop,four,thumb_left,STOP
stop,four,thumb_right,STOP
stop,four,thumb_down,STOP
stop,four,middle_finger,STOP
stop,four,dislike,STOP
stop,four,like,STOP
stop,four,rock,STOP
stop,point,palm,STOP
stop,point,fist,STOP
stop,point,stop,STOP
stop,point,little_finger,STOP
stop,point,peace,STOP
stop,point,three,STOP
stop,point,three2,STOP
stop,point,three3,STOP
stop,point,four,STOP
stop,point,point,STOP
stop,point,one_left,STOP
stop,point,hand_left,STOP
stop,point,one_right,STOP
stop,point,hand_right,STOP
stop,point,thumb_index,STOP
stop,point,thumb_left,STOP
stop,point,thumb_right,STOP
stop,point,thumb_down,STOP
stop,point,middle_finger,STOP
stop,point,dislike,STOP
stop,point,like,STOP
stop,point,rock,STOP
stop,one_left,palm,STOP
stop,one_left,fist,STOP
stop,one_left,stop,STOP
stop,one_left,little_finger,STOP
stop,one_left,peace,STOP
stop,one_left,three,STOP
stop,one_left,three2,STOP
stop,one_left,three3,STOP
stop,one_left,four,STOP
stop,one_left,point,STOP
stop,one_left,one_left,STOP
stop,one_left,hand_left,STOP
stop,one_left,one_right,STOP
stop,one_left,hand_right,STOP
stop,one_left,thumb_index,STOP
stop,one_left,thumb_left,STOP
stop,one_left,thumb_right,STOP
stop,one_left,thumb_down,STOP
stop,one_left,middle_finger,STOP
stop,one_left,dislike,STOP
stop,one_left,like,STOP
stop,one_left,rock,STOP
stop,hand_left,palm,STOP
stop,hand_left,fist,STOP
stop,hand_left,stop,STOP
stop,hand_left,little_finger,STOP
stop,hand_left,peace,STOP
stop,hand_left,three,STOP
stop,hand_left,three2,STOP
stop,hand_left,three3,STOP
stop,hand_left,four,STOP
stop,hand_left,point,STOP
stop,hand_left,one_left,STOP
stop,hand_left,hand_left,STOP
stop,hand_left,one_right,STOP
stop,hand_left,hand_right,STOP
stop,hand_left,thumb_index,STOP
stop,hand_left,thumb_left,STOP
stop,hand_left,thumb_right,STOP
stop,hand_left,thumb_down,STOP
stop,hand_left,middle_finger,STOP
stop,hand_left,dislike,STOP
stop,hand_left,like,STOP
stop,hand_left,rock,STOP
stop,one_right,palm,STOP
stop,one_right,fist,STOP
stop,one_right,stop,STOP
stop,one_right,little_finger,STOP
stop,one_right,peace,STOP
stop,one_right,three,STOP
stop,one_right,three2,STOP
stop,one_right,three3,STOP
stop,one_right,four,STOP
stop,one_right,point,STOP
stop,one_right,one_left,STOP
stop,one_right,hand_left,STOP
stop,one_right,one_right,STOP
stop,one_right,hand_right,STOP
stop,one_right,thumb_index,STOP
stop,one_right,thumb_left,STOP
stop,one_right,thumb_right,STOP
stop,one_right,thumb_down,STOP
stop,one_right,middle_finger,STOP
stop,one_right,dislike,STOP
stop,one_right,like,STOP
stop,one_right,rock,STOP
stop,hand_right,palm,STOP
stop,hand_right,fist,STOP
stop,hand_right,stop,STOP
stop,hand_right,little_finger,STOP
stop,hand_right,peace,STOP
stop,hand_right,three,STOP
stop,hand_right,three2,STOP
stop,hand_right,three3,STOP
stop,hand_right,four,STOP
stop,hand_right,point,STOP
stop,hand_right,one_left,STOP
stop,hand_right,hand_left,STOP
stop,hand_right,one_right,STOP
stop,hand_right,hand_right,STOP
stop,hand_right,thumb_index,STOP
stop,hand_right,thumb_left,STOP
stop,hand_right,thumb_right,STOP
stop,hand_right,thumb_down,STOP
stop,hand_right,middle_finger,STOP
stop,hand_right,dislike,STOP
stop,hand_right,like,STOP
stop,hand_right,rock,STOP
stop,thumb_index,palm,STOP
stop,thumb_index,fist,STOP
stop,thumb_index,stop,STOP
stop,thumb_index,little_finger,STOP
stop,thumb_index,peace,STOP
stop,thumb_index,three,STOP
stop,thumb_index,three2,STOP
stop,thumb_index,three3,STOP
stop,thumb_index,four,STOP
stop,thumb_index,point,STOP
stop,thumb_index,one_left,STOP
stop,thumb_index,hand_left,STOP
stop,thumb_index,one_right,STOP
stop,thumb_index,hand_right,STOP
stop,thumb_index,thumb_index,STOP
stop,thumb_index,thumb_left,STOP
stop,thumb_index,thumb_right,STOP
stop,thumb_index,thumb_down,STOP
stop,thumb_index,middle_finger,STOP
stop,thumb_index,dislike,STOP
stop,thumb_index,like,STOP
stop,thumb_index,rock,STOP
stop,thumb_left,palm,STOP
stop,thumb_left,fist,STOP
stop,thumb_left,stop,STOP
stop,thumb_left,little_finger,STOP
stop,thumb_left,peace,STOP
stop,thumb_left,three,STOP
stop,thumb_left,three2,STOP
stop,thumb_left,three3,STOP
stop,thumb_left,four,STOP
stop,thumb_left,point,STOP
stop,thumb_left,one_left,STOP
stop,thumb_left,hand_left,STOP
stop,thumb_left,one_right,STOP
stop,thumb_left,hand_right,STOP
stop,thumb_left,thumb_index,STOP
stop,thumb_left,thumb_left,STOP
stop,thumb_left,thumb_right,STOP
stop,thumb_left,thumb_down,STOP
stop,thumb_left,middle_finger,STOP
stop,thumb_left,dislike,STOP
stop,thumb_left,like,STOP
stop,thumb_left,rock,STOP
stop,thumb_right,palm,STOP
stop,thumb_right,fist,STOP
stop,thumb_right,stop,STOP
stop,thumb_right,little_finger,STOP
stop,thumb_right,peace,STOP
stop,thumb_right,three,STOP
stop,thumb_right,three2,STOP
stop,thumb_right,three3,STOP
stop,thumb_right,four,STOP
stop,thumb_right,point,STOP
stop,thumb_right,one_left,STOP
stop,thumb_right,hand_left,STOP
stop,thumb_right,one_right,STOP
stop,thumb_right,hand_right,STOP
stop,thumb_right,thumb_index,STOP
stop,thumb_right,thumb_left,STOP
stop,thumb_right,thumb_right,STOP
stop,thumb_right,thumb_down,STOP
stop,thumb_right,middle_finger,STOP
stop,thumb_right,dislike,STOP
stop,thumb_right,like,STOP
stop,thumb_right,rock,STOP
stop,thumb_down,palm,STOP
stop,thumb_down,fist,STOP
stop,thumb_down,stop,STOP
stop,thumb_down,little_finger,STOP
stop,thumb_down,peace,STOP
stop,thumb_down,three,STOP
stop,thumb_down,three2,STOP
stop,thumb_down,three3,STOP
stop,thumb_down,four,STOP
stop,thumb_down,point,STOP
stop,thumb_down,one_left,STOP
stop,thumb_down,hand_left,STOP
stop,thumb_down,one_right,STOP
stop,thumb_down,hand_right,STOP
stop,thumb_down,thumb_index,STOP
stop,thumb_down,thumb_left,STOP
stop,thumb_down,thumb_right,STOP
stop,thumb_down,thumb_down,STOP
stop,thumb_down,middle_finger,STOP
stop,thumb_down,dislike,STOP
stop,thumb_down,like,STOP
stop,thumb_down,rock,STOP
stop,middle_finger,palm,STOP
stop,middle_finger,fist,STOP
stop,middle_finger,stop,STOP
stop,middle_finger,little_finger,STOP
stop,middle_finger,peace,STOP
stop,middle_finger,three,STOP
stop,middle_finger,three2,STOP
stop,middle_finger,three3,STOP
stop,middle_finger,four,STOP
stop,middle_finger,point,STOP
stop,middle_finger,one_left,STOP
stop,middle_finger,hand_left,STOP
stop,middle_finger,one_right,STOP
stop,middle_finger,hand_right,STOP
stop,middle_finger,thumb_index,STOP
stop,middle_finger,thumb_left,STOP
stop,middle_finger,thumb_right,STOP
stop,middle_finger,thumb_down,STOP
stop,middle_finger,middle_finger,STOP
stop,middle_finger,dislike,STOP
stop,middle_finger,like,STOP
stop,middle_finger,rock,STOP
stop,dislike,palm,STOP
stop,dislike,fist,STOP
stop,dislike,stop,STOP
stop,dislike,little_finger,STOP
stop,dislike,peace,STOP
stop,dislike,three,STOP
stop,dislike,three2,STOP
stop,dislike,three3,STOP
stop,dislike,four,STOP
stop,dislike,point,STOP
stop,dislike,one_left,STOP
stop,dislike,hand_left,STOP
stop,dislike,one_right,STOP
stop,dislike,hand_right,STOP
stop,dislike,thumb_index,STOP
stop,dislike,thumb_left,STOP
stop,dislike,thumb_right,STOP
stop,dislike,thumb_down,STOP
stop,dislike,middle_finger,STOP
stop,dislike,dislike,STOP
stop,dislike,like,STOP
stop,dislike,rock,STOP
stop,like,palm,STOP
stop,like,fist,STOP
stop,like,stop,STOP
stop,like,little_finger,STOP
stop,like,peace,STOP
stop,like,three,STOP
stop,like,three2,STOP
stop,like,three3,STOP
stop,like,four,STOP
stop,like,point,STOP
stop,like,one_left,STOP
stop,like,hand_left,STOP
stop,like,one_right,STOP
stop,like,hand_right,STOP
stop,like,thumb_index,STOP
stop,like,thumb_left,STOP
stop,like,thumb_right,STOP
stop,like,thumb_down,STOP
stop,like,middle_finger,STOP
stop,like,dislike,STOP
stop,like,like,STOP
stop,like,rock,STOP
stop,rock,palm,STOP
stop,rock,fist,STOP
stop,rock,stop,STOP
stop,rock,little_finger,STOP
stop,rock,peace,STOP
stop,rock,three,STOP
stop,rock,three2,STOP
stop,rock,three3,STOP
stop,rock,four,STOP
stop,rock,point,STOP
stop,rock,one_left,STOP
stop,rock,hand_left,STOP
stop,rock,one_right,STOP
stop,rock,hand_right,STOP
stop,rock,thumb_index,STOP
stop,rock,thumb_left,STOP
stop,rock,thumb_right,STOP
stop,rock,thumb_down,STOP
stop,rock,middle_finger,STOP
stop,rock,dislike,STOP
stop,rock,like,STOP
stop,rock,rock,STOP
little_finger,palm,palm,STOP
little_finger,palm,fist,STOP
little_finger,palm,stop,STOP
little_finger,palm,little_finger,STOP
little_finger,palm,peace,STOP
little_finger,palm,three,STOP
little_finger,palm,three2,STOP
little_finger,palm,three3,STOP
little_finger,palm,four,STOP
little_finger,palm,point,STOP
little_finger,palm,one_left,STOP
little_finger,palm,hand_left,STOP
little_finger,palm,one_right,STOP
little_finger,palm,hand_right,STOP
little_finger,palm,thumb_index,STOP
little_finger,palm,thumb_left,STOP
little_finger,palm,thumb_right,STOP
little_finger,palm,thumb_down,STOP
little_finger,palm,middle_finger,STOP
little_finger,palm,dislike,STOP
little_finger,palm,like,STOP
little_finger,palm,rock,STOP
little_finger,fist,palm,STOP
little_finger,fist,fist,STOP
little_finger,fist,stop,STOP
little_finger,fist,little_finger,STOP
little_finger,fist,peace,STOP
little_finger,fist,three,STOP
little_finger,fist,three2,STOP
little_finger,fist,three3,STOP
little_finger,fist,four,STOP
little_finger,fist,point,STOP
little_finger,fist,one_left,STOP
little_finger,fist,hand_left,STOP
little_finger,fist,one_right,STOP
little_finger,fist,hand_right,STOP
little_finger,fist,thumb_index,STOP
little_finger,fist,thumb_left,STOP
little_finger,fist,thumb_right,STOP
little_finger,fist,thumb_down,STOP
little_finger,fist,middle_finger,STOP
little_finger,fist,dislike,STOP
little_finger,fist,like,STOP
little_finger,fist,rock,STOP
little_finger,stop,palm,STOP
little_finger,stop,fist,STOP
little_finger,stop,stop,STOP
little_finger,stop,little_finger,STOP
little_finger,stop,peace,STOP
little_finger,stop,three,STOP
little_finger,stop,three2,STOP
little_finger,stop,three3,STOP
little_finger,stop,four,STOP
little_finger,stop,point,STOP
little_finger,stop,one_left,STOP
little_finger,stop,hand_left,STOP
little_finger,stop,one_right,STOP
little_finger,stop,hand_right,STOP
little_finger,stop,thumb_index,STOP
little_finger,stop,thumb_left,STOP
little_finger,stop,thumb_right,STOP
little_finger,stop,thumb_down,STOP
little_finger,stop,middle_finger,STOP
little_finger,stop,dislike,STOP
little_finger,stop,like,STOP
little_finger,stop,rock,STOP
little_finger,little_finger,palm,STOP
little_finger,little_finger,fist,STOP
little_finger,little_finger,stop,STOP
little_finger,little_finger,little_finger,DELIM
little_finger,little_finger,peace,DELIM
little_finger,little_finger,three,DELIM
little_finger,little_finger,three2,DELIM
little_finger,little_finger,three3,DELIM
little_finger,little_finger,four,DELIM
little_finger,little_finger,point,rotate_left
little_finger,little_finger,one_left,rotate_left
little_finger,little_finger,hand_left,rotate_left
little_finger,little_finger,one_right,rotate_right
little_finger,little_finger,hand_right,rotate_right
little_finger,little_finger,thumb_index,forward
little_finger,little_finger,thumb_left,rotate_left
little_finger,little_finger,thumb_right,rotate_right
little_finger,little_finger,thumb_down,backward
little_finger,little_finger,middle_finger,backward
little_finger,little_finger,dislike,backward
little_finger,little_finger,like,forward
little_finger,little_finger,rock,rotate_right
little_finger,peace,palm,STOP
little_finger,peace,fist,STOP
little_finger,peace,stop,STOP
little_finger,peace,little_finger,DELIM
little_finger,peace,peace,DELIM
little_finger,peace,three,DELIM
little_finger,peace,three2,DELIM
little_finger,peace,three3,DELIM
little_finger,peace,four,DELIM
little_finger,peace,point,rotate_left
little_finger,peace,one_left,rotate_left
little_finger,peace,hand_left,rotate_left
little_finger,peace,one_right,rotate_right
little_finger,peace,hand_right,rotate_right
little_finger,peace,thumb_index,forward
little_finger,peace,thumb_left,rotate_left
little_finger,peace,thumb_right,rotate_right
little_finger,peace,thumb_down,backward
little_finger,peace,middle_finger,backward
little_finger,peace,dislike,backward
little_finger,peace,like,forward
little_finger,peace,rock,rotate_right
little_finger,three,palm,STOP
little_finger,three,fist,STOP
little_finger,three,stop,STOP
little_finger,three,little_finger,DELIM
little_finger,three,peace,DELIM
little_finger,three,three,DELIM
little_finger,three,three2,DELIM
little_finger,three,three3,DELIM
little_finger,three,four,DELIM
little_finger,three,point,rotate_left
little_finger,three,one_left,rotate_left
little_finger,three,hand_left,rotate_left
little_finger,three,one_right,rotate_right
little_finger,three,hand_right,rotate_right
little_finger,three,thumb_index,forward
little_finger,three,thumb_left,rotate_left
little_finger,three,thumb_right,rotate_right
little_finger,three,thumb_down,backward
little_finger,three,middle_finger,backward
little_finger,three,dislike,backward
little_finger,three,like,forward
little_finger,three,rock,rotate_right
little_finger,three2,palm,STOP
little_finger,three2,fist,STOP
little_finger,three2,stop,STOP
little_finger,three2,little_finger,DELIM
little_finger,three2,peace,DELIM
little_finger,three2,three,DELIM
little_finger,three2,three2,DELIM
little_finger,three2,three3,DELIM
little_finger,three2,four,DELIM
little_finger,three2,point,rotate_left
little_finger,three2,one_left,rotate_left
little_finger,three2,hand_left,rotate_left
little_finger,three2,one_right,rotate_right
little_finger,three2,hand_right,rotate_right
little_finger,three2,thumb_index,forward
little_finger,three2,thumb_left,rotate_left
little_finger,three2,thumb_right,rotate_right
little_finger,three2,thumb_down,backward
little_finger,three2,middle_finger,backward
little_finger,three2,dislike,backward
little_finger,three2,like,forward
little_finger,three2,rock,rotate_right
little_finger,three3,palm,STOP
little_finger,three3,fist,STOP
little_finger,three3,stop,STOP
little_finger,three3,little_finger,DELIM
little_finger,three3,peace,DELIM
little_finger,three3,three,DELIM
little_finger,three3,three2,DELIM
little_finger,three3,three3,DELIM
little_finger,three3,four,DELIM
little_finger,three3,point,rotate_left
little_finger,three3,one_left,rotate_left
little_finger,three3,hand_left,rotate_left
little_finger,three3,one_right,rotate_right
little_finger,three3,hand_right,rotate_right
little_finger,three3,thumb_index,forward
